handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,is_quote_status,retweet_count,favorite_count,cleaned_text,x,y,theme
HillaryClinton,This wasn't an anomaly for Trump. His economic plan helps millionaires and hurts middle-class families. He'd let Wall Street run wild again.,False,,2016-05-24 18:55:27,HillaryClinton,7.351809524528906e+17,False,651,1115,This wasn't an anomaly for Trump. His economic plan helps millionaires and hurts middle-class families. He'd let Wall Street run wild again.,5.6513777,0.48532262,Endorsement
HillaryClinton,"How cruel do you have to be to actually root for a crisis that would devastate millions of families, all to pad your own pockets?",False,,2016-05-24 18:49:32,HillaryClinton,7.351790097939251e+17,False,854,1478,"How cruel do you have to be to actually root for a crisis that would devastate millions of families, all to pad your own pockets?",5.5464115,-0.045014944,Security
HillaryClinton,"Millions of families—disproportionately black and Latino families—lost homes, jobs, and savings.

Trump tried to profit at their expense.",False,,2016-05-24 18:41:49,HillaryClinton,7.351773879948001e+17,False,816,1287,"Millions of families—disproportionately black and Latino families—lost homes, jobs, and savings.

Trump tried to profit at their expense.",5.685299,0.40843943,Endorsement
HillaryClinton,"Right before the housing market crashed, @realDonaldTrump said he hoped it would happen—because he could make money off of it.",False,,2016-05-24 18:35:22,,,False,1944,3332,"Right before the housing market crashed, @realDonaldTrump said he hoped it would happen—because he could make money off of it.",6.0581584,1.0110044,Endorsement
HillaryClinton,"When Trump got his wish for a housing crash, millions of Americans lost their homes.

This guy can't be president. https://t.co/tnngHNVqoL",False,,2016-05-24 16:13:32,,,False,2537,3480,"When Trump got his wish for a housing crash, millions of Americans lost their homes.

This guy can't be president. ",6.555348,3.7363267,Opposition
HillaryClinton,"When Donald Trump wins, you lose. https://t.co/XrgefzxQIM https://t.co/HnZ1eL8BpJ",True,TheBriefing2016,2016-05-24 15:34:57,,,False,680,819,"When Donald Trump wins, you lose.  ",6.7188797,3.6659536,Opposition
realDonaldTrump,A suggestion for the dishonest media- https://t.co/zKyRwEaLmz,False,,2016-05-24 15:09:24,,,False,3780,9583,A suggestion for the dishonest media- ,4.7815294,3.289769,Social
realDonaldTrump,A wonderfully written article concerning Israel by @JasonDovEsq https://t.co/LZ9qWRYzdj,False,,2016-05-24 15:03:39,,,False,3525,8700,A wonderfully written article concerning Israel by @JasonDovEsq ,6.193169,-3.757531,Endorsement
HillaryClinton,"The 2008 crash caused millions of Americans to lose their jobs and homes.

In 2006, Trump rooted for it to happen. https://t.co/tnngHNVqoL",False,,2016-05-24 14:55:50,,,False,1716,2376,"The 2008 crash caused millions of Americans to lose their jobs and homes.

In 2006, Trump rooted for it to happen. ",1.0240977,4.5756717,Endorsement
realDonaldTrump,A great new book has been written about Crooked Hillary. Read it &amp; you will never be able to vote for her. @Ed_Klein https://t.co/ujDwSSFhbx,False,,2016-05-24 14:35:32,,,False,6501,13000,A great new book has been written about Crooked Hillary. Read it &amp; you will never be able to vote for her. @Ed_Klein ,10.012274,-1.5285475,Appreciation
HillaryClinton,"While American families suffered, Donald Trump tried to cash in. 

https://t.co/BvkHu63H1h",True,TheBriefing2016,2016-05-24 14:31:23,,,False,766,1004,"While American families suffered, Donald Trump tried to cash in. 

",6.464037,2.6087203,Social
HillaryClinton,"Millions of Americans lost jobs and homes in the 2008 crash. A man who hoped for it has no business being president.
https://t.co/tnngHOd1gj",False,,2016-05-24 13:42:32,,,False,2254,3001,"Millions of Americans lost jobs and homes in the 2008 crash. A man who hoped for it has no business being president.
",7.123261,4.3762865,Opposition
realDonaldTrump,"Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs. Most importantly, she suffers from plain old bad judgement!",False,,2016-05-24 11:42:35,,,False,6971,20145,"Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs. Most importantly, she suffers from plain old bad judgement!",10.018989,-1.5314327,Appreciation
realDonaldTrump,"I just released my financial disclosure forms, the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!",False,,2016-05-24 10:41:44,,,False,5289,17158,"I just released my financial disclosure forms, the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!",6.299406,2.1634126,Endorsement
realDonaldTrump,"Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media.",False,,2016-05-24 02:50:48,,,False,7953,24649,"Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media.",6.180753,-3.708584,Endorsement
realDonaldTrump,"Much of the money I have raised for our veterans has already been distributed, with the rest to go shortly to various other veteran groups.",False,,2016-05-24 02:46:08,,,False,5074,17483,"Much of the money I have raised for our veterans has already been distributed, with the rest to go shortly to various other veteran groups.",12.239374,1.56078,Engagement
realDonaldTrump,"While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!",False,,2016-05-24 02:38:48,,,False,7083,25133,"While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!",13.200125,1.5561882,Engagement
HillaryClinton,There's so much more that unites us than divides us. It's time to come together to stop Donald Trump. https://t.co/aPDfBHHCaU,False,,2016-05-24 02:09:43,,,False,4032,9126,There's so much more that unites us than divides us. It's time to come together to stop Donald Trump. ,4.367024,1.1430879,Endorsement
realDonaldTrump,"Join me in California or Montana!
5/25/16: Anaheim, California
https://t.co/mmPck1HYrC
5/26/16: Billings, Montana
https://t.co/atvrCgjFDe",False,,2016-05-24 00:25:41,,,False,3070,8259,"Join me in California or Montana!
5/25/16: Anaheim, California

5/26/16: Billings, Montana
",9.151353,3.9742968,Engagement
realDonaldTrump,I will be interviewed on @oreillyfactor at 8:00 P.M. Enjoy!,False,,2016-05-23 23:42:39,,,False,2094,9004,I will be interviewed on @oreillyfactor at 8:00 P.M. Enjoy!,1.871162,-2.3574781,Economy
HillaryClinton,We can't defeat ISIS with bigotry and bluster. https://t.co/qyQ2AR9AkH,False,,2016-05-23 22:20:37,,,False,749,1703,We can't defeat ISIS with bigotry and bluster. ,10.006673,-1.5276746,Appreciation
HillaryClinton,"A Donald Trump presidency would pull us backward on nearly every issue we care about.

We can't let that happen.
https://t.co/Ahc2uumjEI",False,,2016-05-23 21:08:34,,,False,1802,3839,"A Donald Trump presidency would pull us backward on nearly every issue we care about.

We can't let that happen.
",2.8064082,1.7268701,Endorsement
HillaryClinton,"When we work together, nothing can stand in our way. https://t.co/BAGzA36TuQ",True,HFA,2016-05-23 20:03:07,,,False,1137,2158,"When we work together, nothing can stand in our way. ",13.373218,0.34416085,Engagement
HillaryClinton,"""The lesson of our history, through good times and hard times, is that we’re stronger together."" —Hillary https://t.co/Cc6RChzCqE",False,,2016-05-23 18:26:08,,,False,1547,4142,"""The lesson of our history, through good times and hard times, is that we’re stronger together."" —Hillary ",12.769409,0.0022318645,Engagement
HillaryClinton,“The only thing standing between Donald Trump and the Oval Office is all of us.” —Hillary,False,,2016-05-23 18:21:54,,,False,1662,3601,“The only thing standing between Donald Trump and the Oval Office is all of us.” —Hillary,1.8240147,-2.3362017,Economy
HillaryClinton,"""If fighting for equal pay, paid family leave, and affordable child care is playing the 'woman card,' then deal me in"" —Hillary to the @SEIU",False,,2016-05-23 18:18:22,,,False,1244,3300,"""If fighting for equal pay, paid family leave, and affordable child care is playing the 'woman card,' then deal me in"" —Hillary to the @SEIU",6.471283,-1.8680179,Security
HillaryClinton,Donald Trump thinks Americans are being paid too much and has hired union-busting firms to break up organizing campaigns on his properties.,False,,2016-05-23 18:13:29,,,False,1274,2134,Donald Trump thinks Americans are being paid too much and has hired union-busting firms to break up organizing campaigns on his properties.,3.3477402,2.6827123,Social
HillaryClinton,"The labor movement pioneered the basic bargain that made America great: If you work hard and do your part, you should be able to get ahead.",False,,2016-05-23 17:58:55,,,False,874,1923,"The labor movement pioneered the basic bargain that made America great: If you work hard and do your part, you should be able to get ahead.",1.5316081,1.6144726,Endorsement
HillaryClinton,"""You are often unsung heroes. And I want you to know this: Your fights are my fights."" —Hillary to @SEIU members in Detroit",False,,2016-05-23 17:54:43,,,False,516,1292,"""You are often unsung heroes. And I want you to know this: Your fights are my fights."" —Hillary to @SEIU members in Detroit",4.463587,-4.849973,Endorsement
HillaryClinton,Tune in to watch Hillary address the 2016 @SEIU International Convention. https://t.co/hAfimAPdjx https://t.co/bU342z6v3K,False,,2016-05-23 17:49:56,,,False,349,789,Tune in to watch Hillary address the 2016 @SEIU International Convention.  ,6.8474884,-3.8548036,Endorsement
realDonaldTrump,"Obama’s VA Secretary just said we shouldn't measure
wait times. Hillary says VA problems are not ‘widespread.’ I will take care of
our vets!",False,,2016-05-23 17:15:20,,,False,7517,22006,"Obama’s VA Secretary just said we shouldn't measure
wait times. Hillary says VA problems are not ‘widespread.’ I will take care of
our vets!",7.6655636,-0.8713666,Endorsement
HillaryClinton,@MaryKayHenry Nobody knows better than unions that we’re stronger together. Honored to join you all in the fight for working families.,False,,2016-05-23 16:59:42,MaryKayHenry,7.347155328347914e+17,False,169,274,@MaryKayHenry Nobody knows better than unions that we’re stronger together. Honored to join you all in the fight for working families.,12.986657,0.3801356,Engagement
realDonaldTrump,Is Hillary really protecting women? https://t.co/8ZtEIWNqz4,False,,2016-05-23 15:32:11,,,False,4435,10835,Is Hillary really protecting women? ,8.354034,-0.57691175,Endorsement
realDonaldTrump,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!",False,,2016-05-23 13:46:57,,,False,8292,22360,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!",13.54166,0.6927598,Engagement
HillaryClinton,"Unions helped build the middle class, so when Republicans attack unions, they're attacking millions of Americans. https://t.co/lNCI06tYTm",False,,2016-05-23 13:10:19,,,False,2315,5392,"Unions helped build the middle class, so when Republicans attack unions, they're attacking millions of Americans. ",13.572045,0.5830043,Engagement
HillaryClinton,"""She taught me resilience, courage, and the power of love and kindness."" —Hillary on her mom
https://t.co/0zuTHYM1B4",False,,2016-05-23 01:19:41,,,False,1688,4092,"""She taught me resilience, courage, and the power of love and kindness."" —Hillary on her mom
",6.357409,-1.2544526,Security
realDonaldTrump,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ,False,,2016-05-22 22:54:48,,,False,12034,31483,Thank you America! #Trump2016 ,8.339147,-0.5387752,Endorsement
HillaryClinton,"There are too many parents across the country with stories like this one.
https://t.co/DACIoi6xSi",False,,2016-05-22 22:18:01,,,False,1521,3621,"There are too many parents across the country with stories like this one.
",7.388781,-0.32650575,Endorsement
realDonaldTrump,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,False,,2016-05-22 20:44:48,,,False,9019,25937,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,13.21218,0.23431765,Engagement
realDonaldTrump,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,False,,2016-05-22 20:32:33,,,False,6150,21338,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,6.2597613,-3.6278784,Endorsement
HillaryClinton,"Education should be about building a brighter future, not a lifetime of debt. https://t.co/xAk392JIAt",False,,2016-05-22 20:06:58,,,False,1143,2447,"Education should be about building a brighter future, not a lifetime of debt. ",6.84669,-3.1131585,Endorsement
realDonaldTrump,"Join me on Wednesday, May 25th at the Anaheim Convention Center!
#Trump2016 #MAGA 
Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz",False,,2016-05-22 19:46:57,,,False,3650,9597,"Join me on Wednesday, May 25th at the Anaheim Convention Center!
#Trump2016 #MAGA 
Tickets:  ",13.064107,5.0320454,Engagement
realDonaldTrump,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!,False,,2016-05-22 19:38:18,,,False,9829,24421,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!,6.9000545,-3.0591097,Endorsement
